Saut #,Date,Zone de saut,Aéronef,Équipement,Type de saut,Alt de sortie,Alt d'ouverture,Unité d'altitude,Dist de la cible,Délai (s),Libération,Notes
4378,2020-08-16,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4379,2020-08-23,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4380,2020-08-23,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4381,2020-08-23,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4382,2020-08-23,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4383,2020-08-23,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4384,2020-08-23,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4385,2020-08-31,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4386,2020-08-31,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4387,2020-08-31,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4388,2020-08-31,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4389,2020-08-31,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4390,2020-08-31,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4391,2020-08-31,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4392,2020-08-31,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4393,2020-09-01,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4394,2020-09-01,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4395,2020-09-01,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4396,2020-09-01,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4397,2020-09-01,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4398,2020-09-01,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4399,2020-09-01,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4400,2020-09-01,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4401,2020-09-01,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4402,2020-09-02,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4403,2020-09-02,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4404,2020-09-02,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4405,2020-09-02,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4406,2020-09-02,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4407,2020-09-02,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4408,2020-09-02,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4409,2020-09-02,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4410,2020-09-02,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4411,2020-09-02,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4412,2020-09-03,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4413,2020-09-03,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4414,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4415,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4416,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4417,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4418,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4419,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4420,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4421,2020-09-03,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4422,2020-09-04,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4423,2020-09-04,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4424,2020-09-04,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4425,2020-09-04,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4426,2020-09-04,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4427,2020-09-04,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4428,2020-09-04,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4429,2020-09-05,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4430,2020-09-05,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4431,2020-09-06,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4432,2020-09-06,,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4433,2021-05-29,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4434,2021-05-29,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4435,2021-05-29,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4436,2021-05-29,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4437,2021-05-29,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4438,2021-05-29,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4439,2021-06-06,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4440,2021-06-06,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4441,2021-06-06,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4442,2021-06-06,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4443,2021-06-06,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4444,2021-06-06,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4445,2021-06-06,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4446,2021-06-06,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4447,2021-06-06,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4448,2021-06-13,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4449,2021-06-13,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4450,2021-06-13,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4451,2021-06-13,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4452,2021-06-13,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4453,2021-06-13,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4454,2021-06-13,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4455,2021-06-14,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4456,2021-06-14,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4457,2021-06-14,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4458,2021-06-14,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4459,2021-06-14,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4460,2021-06-14,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4461,2021-06-14,,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4462,2021-06-14,,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4463,2021-06-14,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4464,2021-06-15,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4465,2021-06-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4466,2021-06-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4467,2021-06-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4468,2021-06-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4469,2021-06-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4470,2021-06-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4471,2021-06-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4472,2021-06-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4473,2021-06-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4474,2021-06-16,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4475,2021-06-16,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4476,2021-06-16,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4477,2021-06-16,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4478,2021-06-16,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4479,2021-06-16,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4480,2021-06-17,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4481,2021-06-17,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4482,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4483,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4484,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4485,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4486,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4487,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4488,2021-06-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4489,2021-06-17,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4490,2021-06-19,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4491,2021-06-19,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4492,2021-06-19,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4493,2021-06-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4494,2021-06-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4495,2021-06-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4496,2021-06-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4497,2021-06-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4498,2021-06-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4499,2021-07-11,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4500,2021-07-11,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4501,2021-07-11,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4502,2021-07-11,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4503,2021-07-11,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4504,2021-07-11,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4505,2021-07-11,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4506,2021-07-11,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4507,2021-07-11,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4508,2021-07-14,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4509,2021-07-14,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4510,2021-07-14,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4511,2021-07-14,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4512,2021-07-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4513,2021-07-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4514,2021-07-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4515,2021-07-15,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4516,2021-07-15,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4517,2021-07-16,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4518,2021-07-16,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4519,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4520,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4521,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4522,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4523,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4524,2021-07-27,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4525,2021-07-28,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4526,2021-07-28,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4527,2021-07-28,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4528,2021-07-28,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4529,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4530,2021-07-27,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4531,2021-07-27,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4532,2021-07-27,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4533,2021-07-27,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4534,2021-07-28,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4535,2021-07-28,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4536,2021-07-29,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4537,2021-07-29,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4538,2021-07-29,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4539,2021-07-29,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4540,2021-07-29,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4541,2021-07-29,Klatovy,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4542,2021-07-30,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4543,2021-07-30,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4544,2021-07-30,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4545,2021-07-30,Klatovy,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4546,2021-08-29,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4547,2021-08-30,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4548,2021-08-30,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4549,2021-08-30,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4550,2021-08-31,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4551,2021-08-31,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4552,2021-08-31,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4553,2021-09-02,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4554,2021-09-02,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4555,2021-09-02,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4556,2021-09-02,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4557,2021-09-03,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4558,2021-09-03,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4559,2021-09-03,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4560,2021-09-03,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4561,2021-09-03,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4562,2021-09-03,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4563,2021-09-03,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4564,2021-09-04,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4565,2021-09-04,LFOZ epcol,,Mutant+Petra65-lineset1,,1500,0,Meters,0,0,Non,
4566,2021-10-10,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4567,2021-10-10,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4568,2021-10-10,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4569,2021-10-10,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4570,2021-10-10,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4571,2021-10-10,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4572,2021-10-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4573,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4574,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4575,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4576,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4577,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4578,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4579,2021-10-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4580,2021-10-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4581,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4582,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4583,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4584,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4585,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4586,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4587,2021-10-24,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4588,2021-10-24,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4589,2021-11-01,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4590,2021-11-01,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4591,2021-11-01,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4592,2022-03-27,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4593,2022-03-27,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4594,2022-03-27,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4595,2022-03-27,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4596,2022-03-27,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4597,2022-03-27,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4598,2022-03-27,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4599,2022-04-03,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4600,2022-04-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4601,2022-04-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4602,2022-04-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4603,2022-04-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4604,2022-04-17,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4605,2022-04-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4606,2022-04-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4607,2022-04-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4608,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4609,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4610,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4611,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4612,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4613,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4614,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4615,2022-04-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4616,2022-04-18,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4617,2022-04-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4618,2022-04-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4619,2022-04-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4620,2022-04-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4621,2022-04-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4622,2022-04-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4623,2022-04-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4624,2022-04-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4625,2022-04-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4626,2022-04-19,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4627,2022-04-20,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4628,2022-04-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4629,2022-04-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4630,2022-04-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4631,2022-04-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4632,2022-04-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4633,2022-04-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4634,2022-04-21,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4635,2022-04-21,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4636,2022-04-21,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4637,2022-04-21,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4638,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4639,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4640,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4641,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4642,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4643,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4644,2022-04-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4645,2022-04-22,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4646,2022-04-22,LFOZ epcol,,Odyssey+PI-71,,1500,0,Meters,0,0,Non,
4647,2022-04-22,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4648,2022-04-22,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4649,2022-04-22,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4650,2022-04-22,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4651,2022-04-22,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4652,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4653,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4654,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4655,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4656,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4657,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4658,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4659,2022-05-01,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4665,2022-05-16,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4666,2022-05-16,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4667,2022-05-16,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4668,2022-05-16,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
