time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2026-09-12T10:22:49.30Z,47.9083725,2.1732567,1037.156,-4.17,20.13,6.65,0.460,0.962,0.19,101.70582,0.53239,3,15
2026-09-12T10:22:49.40Z,47.9083687,2.1732835,1036.490,-4.43,19.98,6.67,0.461,0.965,0.19,102.49167,0.53488,3,15
2026-09-12T10:22:49.50Z,47.9083645,2.1733101,1035.815,-4.77,19.78,6.69,0.462,0.968,0.20,103.57097,0.55323,3,15
2026-09-12T10:22:49.60Z,47.9083601,2.1733367,1035.138,-5.11,20.05,6.46,0.463,0.971,0.21,104.29652,0.58386,3,15
2026-09-12T10:22:49.70Z,47.9083555,2.1733636,1034.468,-5.29,20.12,6.48,0.464,0.974,0.22,104.72557,0.58026,3,15
2026-09-12T10:22:49.80Z,47.9083507,2.1733905,1033.804,-5.37,20.17,6.46,0.466,0.978,0.21,104.91902,0.57842,3,15
2026-09-12T10:22:49.90Z,47.9083457,2.1734174,1033.157,-5.81,20.02,6.27,0.467,0.981,0.21,106.18731,0.58209,3,15
2026-09-12T10:22:50.00Z,47.9083404,2.1734442,1032.512,-6.12,19.99,6.37,0.468,0.984,0.19,107.00933,0.53437,3,15
2026-09-12T10:22:50.10Z,47.9083347,2.1734708,1031.862,-6.40,19.89,6.53,0.468,0.987,0.19,107.83759,0.54752,3,15
2026-09-12T10:22:50.20Z,47.9083288,2.1734973,1031.202,-6.84,19.78,6.48,0.469,0.989,0.19,109.08007,0.53842,3,15
2026-09-12T10:22:50.30Z,47.9083225,2.1735237,1030.567,-7.03,19.77,6.33,0.469,0.991,0.19,109.56326,0.53671,3,15
2026-09-12T10:22:50.40Z,47.9083161,2.1735501,1029.913,-7.41,19.67,6.37,0.470,0.993,0.19,110.64830,0.54741,3,15
2026-09-12T10:22:50.50Z,47.9083092,2.1735763,1029.264,-7.81,19.54,6.35,0.470,0.995,0.19,111.78269,0.54430,3,15
2026-09-12T10:22:50.60Z,47.9083020,2.1736023,1028.614,-8.12,19.36,6.39,0.471,0.997,0.19,112.75333,0.54345,3,15
2026-09-12T10:22:50.70Z,47.9082946,2.1736281,1027.966,-8.37,19.22,6.40,0.471,0.998,0.19,113.53168,0.53752,3,15
2026-09-12T10:22:50.80Z,47.9082869,2.1736537,1027.335,-8.71,19.20,6.23,0.471,0.999,0.19,114.40843,0.53307,3,15
2026-09-12T10:22:50.90Z,47.9082790,2.1736794,1026.705,-8.93,19.18,6.16,0.472,1.001,0.19,114.96802,0.52956,3,15
2026-09-12T10:22:51.00Z,47.9082708,2.1737049,1026.077,-9.21,19.06,6.01,0.472,1.002,0.19,115.78810,0.52772,3,15
2026-09-12T10:22:51.10Z,47.9082624,2.1737304,1025.458,-9.46,19.09,6.07,0.472,1.003,0.18,116.37256,0.51637,3,15
2026-09-12T10:22:51.20Z,47.9082536,2.1737561,1024.866,-10.06,19.36,5.60,0.472,1.003,0.18,117.46956,0.49242,3,15
2026-09-12T10:22:51.30Z,47.9082443,2.1737822,1024.247,-10.60,19.61,6.15,0.473,1.004,0.17,118.38791,0.45165,3,15
2026-09-12T10:22:51.40Z,47.9082350,2.1738080,1023.550,-10.31,18.96,6.97,0.472,1.003,0.16,118.52749,0.42387,3,15
2026-09-12T10:22:51.50Z,47.9082258,2.1738331,1022.824,-10.04,18.47,7.13,0.472,1.003,0.16,118.53279,0.43670,3,15
2026-09-12T10:22:51.60Z,47.9082168,2.1738580,1022.112,-10.11,18.74,7.08,0.472,1.004,0.16,118.34868,0.43655,3,15
2026-09-12T10:22:51.70Z,47.9082076,2.1738829,1021.389,-10.39,18.48,7.13,0.472,1.005,0.17,119.34646,0.44417,3,15
2026-09-12T10:22:51.80Z,47.9081982,2.1739076,1020.681,-10.46,18.49,6.98,0.472,1.006,0.16,119.49507,0.44260,3,15
2026-09-12T10:22:51.90Z,47.9081887,2.1739322,1019.972,-10.71,18.38,6.98,0.472,1.006,0.16,120.21342,0.44180,3,15
2026-09-12T10:22:52.00Z,47.9081790,2.1739567,1019.269,-10.90,18.23,6.86,0.472,1.007,0.16,120.86898,0.44261,3,15
2026-09-12T10:22:52.10Z,47.9081691,2.1739811,1018.564,-11.11,18.11,6.85,0.472,1.008,0.16,121.52318,0.44377,3,15
2026-09-12T10:22:52.20Z,47.9081591,2.1740051,1017.850,-11.28,17.82,6.92,0.472,1.009,0.16,122.33966,0.44680,3,15
2026-09-12T10:22:52.30Z,47.9081488,2.1740289,1017.129,-11.62,17.60,7.09,0.472,1.010,0.16,123.44097,0.48442,3,15
2026-09-12T10:22:52.40Z,47.9081383,2.1740522,1016.406,-11.84,17.33,7.12,0.472,1.011,0.16,124.34249,0.48716,3,15
2026-09-12T10:22:52.50Z,47.9081275,2.1740752,1015.669,-12.29,17.01,7.18,0.472,1.012,0.16,125.84427,0.49644,3,15
2026-09-12T10:22:52.60Z,47.9081163,2.1740977,1014.924,-12.68,16.56,7.37,0.473,1.013,0.17,127.44726,0.50776,3,15
2026-09-12T10:22:52.70Z,47.9081047,2.1741195,1014.171,-13.15,16.14,7.55,0.473,1.015,0.17,129.16093,0.54650,3,15
2026-09-12T10:22:52.80Z,47.9080926,2.1741408,1013.407,-13.66,15.65,7.85,0.473,1.017,0.17,131.12020,0.55597,3,15
2026-09-12T10:22:52.90Z,47.9080801,2.1741614,1012.606,-14.17,15.16,8.15,0.474,1.019,0.17,133.07546,0.58235,3,15
2026-09-12T10:22:53.00Z,47.9080672,2.1741812,1011.786,-14.58,14.60,8.37,0.475,1.021,0.17,134.97365,0.62811,3,15
2026-09-12T10:22:53.10Z,47.9080539,2.1742003,1010.919,-15.04,13.98,8.74,0.476,1.023,0.17,137.08603,0.65703,3,15
2026-09-12T10:22:53.20Z,47.9080402,2.1742185,1010.020,-15.49,13.18,9.09,0.477,1.026,0.17,139.59872,0.68477,3,15
2026-09-12T10:22:53.30Z,47.9080261,2.1742356,1009.095,-15.89,12.44,9.38,0.478,1.028,0.18,141.94773,0.70572,3,15
2026-09-12T10:22:53.40Z,47.9080116,2.1742516,1008.122,-16.26,11.54,9.88,0.479,1.030,0.18,144.63125,0.74338,3,15
2026-09-12T10:22:53.50Z,47.9079969,2.1742664,1007.103,-16.61,10.77,10.34,0.480,1.032,0.18,147.04864,0.74553,3,15
2026-09-12T10:22:53.60Z,47.9079818,2.1742802,1006.041,-17.03,9.99,10.87,0.481,1.034,0.19,149.59968,0.73881,3,15
2026-09-12T10:22:53.70Z,47.9079663,2.1742930,1004.928,-17.35,9.21,11.31,0.482,1.036,0.19,152.03512,0.76048,3,15
2026-09-12T10:22:53.80Z,47.9079506,2.1743048,1003.785,-17.63,8.44,11.62,0.483,1.038,0.20,154.40662,0.76116,3,15
2026-09-12T10:22:53.90Z,47.9079347,2.1743153,1002.581,-17.97,7.43,12.13,0.484,1.040,0.21,157.54138,0.76282,3,15
2026-09-12T10:22:54.00Z,47.9079185,2.1743247,1001.329,-18.13,6.60,12.48,0.484,1.042,0.21,159.99741,0.75752,3,15
2026-09-12T10:22:54.10Z,47.9079021,2.1743328,1000.063,-18.29,5.67,12.83,0.485,1.044,0.22,162.77162,0.80341,3,14
2026-09-12T10:22:54.20Z,47.9078857,2.1743396,998.760,-18.38,4.64,13.23,0.486,1.045,0.23,165.84333,0.75009,3,15
2026-09-12T10:22:54.30Z,47.9078691,2.1743452,997.389,-18.59,3.76,13.69,0.487,1.047,0.24,168.57735,0.79857,3,15
2026-09-12T10:22:54.40Z,47.9078523,2.1743497,996.002,-18.81,2.97,13.86,0.487,1.049,0.24,171.03098,0.78877,3,15
2026-09-12T10:22:54.50Z,47.9078353,2.1743529,994.609,-19.01,2.01,14.10,0.488,1.050,0.24,173.95295,0.75406,3,15
2026-09-12T10:22:54.60Z,47.9078182,2.1743549,993.172,-19.11,1.03,14.36,0.489,1.052,0.24,176.90213,0.74075,3,15
2026-09-12T10:22:54.70Z,47.9078011,2.1743556,991.711,-19.00,0.13,14.57,0.490,1.053,0.24,179.59977,0.70052,3,15
2026-09-12T10:22:54.80Z,47.9077841,2.1743552,990.233,-19.01,-0.70,14.77,0.490,1.055,0.24,182.11711,0.68589,3,15
2026-09-12T10:22:54.90Z,47.9077670,2.1743536,988.726,-19.11,-1.61,15.04,0.491,1.056,0.22,184.81890,0.61584,3,15
2026-09-12T10:22:55.00Z,47.9077498,2.1743507,987.204,-19.15,-2.52,15.20,0.491,1.056,0.21,187.49752,0.58718,3,15
2026-09-12T10:22:55.10Z,47.9077327,2.1743468,985.675,-18.92,-3.23,15.12,0.491,1.058,0.22,189.69966,0.59516,3,15
2026-09-12T10:22:55.20Z,47.9077155,2.1743419,984.157,-19.27,-4.07,15.20,0.492,1.059,0.20,191.91839,0.52671,3,15
2026-09-12T10:22:55.30Z,47.9076978,2.1743357,982.652,-19.95,-5.00,15.21,0.492,1.061,0.20,194.08199,0.48861,3,15
2026-09-12T10:22:55.40Z,47.9076800,2.1743286,981.155,-19.74,-5.71,14.98,0.492,1.062,0.21,196.13083,0.49686,3,15
2026-09-12T10:22:55.50Z,47.9076623,2.1743204,979.679,-19.62,-6.37,14.69,0.492,1.063,0.20,197.97610,0.48332,3,15
2026-09-12T10:22:55.60Z,47.9076447,2.1743114,978.210,-19.77,-7.06,14.46,0.493,1.065,0.22,199.64888,0.48039,3,15
2026-09-12T10:22:55.70Z,47.9076270,2.1743016,976.766,-19.70,-7.67,14.09,0.493,1.066,0.22,201.27627,0.47092,3,15
2026-09-12T10:22:55.80Z,47.9076092,2.1742909,975.360,-19.81,-8.24,13.88,0.493,1.066,0.22,202.57593,0.46110,3,15
2026-09-12T10:22:55.90Z,47.9075915,2.1742794,973.956,-19.89,-8.91,13.76,0.493,1.067,0.22,204.11867,0.45031,3,15
2026-09-12T10:22:56.00Z,47.9075736,2.1742672,972.606,-19.82,-9.41,13.50,0.493,1.068,0.20,205.40044,0.43270,3,15
2026-09-12T10:22:56.10Z,47.9075558,2.1742542,971.270,-19.86,-9.87,13.10,0.493,1.069,0.20,206.41910,0.42728,3,15
2026-09-12T10:22:56.20Z,47.9075380,2.1742407,969.961,-19.92,-10.36,12.62,0.493,1.069,0.20,207.48132,0.42088,3,15
2026-09-12T10:22:56.30Z,47.9075201,2.1742265,968.723,-19.85,-10.93,12.38,0.493,1.070,0.20,208.84803,0.41611,3,15
2026-09-12T10:22:56.40Z,47.9075023,2.1742115,967.492,-19.78,-11.33,12.13,0.493,1.071,0.19,209.81054,0.41210,3,15
2026-09-12T10:22:56.50Z,47.9074845,2.1741960,966.273,-19.87,-11.81,11.92,0.494,1.072,0.19,210.72539,0.40405,3,15
2026-09-12T10:22:56.60Z,47.9074667,2.1741798,965.087,-19.76,-12.29,11.60,0.493,1.072,0.19,211.87951,0.40061,3,15
2026-09-12T10:22:56.70Z,47.9074490,2.1741631,963.964,-19.56,-12.71,11.10,0.493,1.073,0.18,213.00491,0.39883,3,15
2026-09-12T10:22:56.80Z,47.9074315,2.1741458,962.840,-19.48,-13.07,10.94,0.493,1.073,0.18,213.86444,0.39557,3,15
2026-09-12T10:22:56.90Z,47.9074141,2.1741281,961.721,-19.31,-13.41,11.03,0.493,1.074,0.18,214.77467,0.39274,3,15
2026-09-12T10:22:57.00Z,47.9073968,2.1741099,960.618,-19.04,-13.80,10.96,0.493,1.074,0.18,215.93309,0.39191,3,15
2026-09-12T10:22:57.10Z,47.9073798,2.1740912,959.519,-18.82,-14.03,10.86,0.493,1.075,0.18,216.70681,0.39292,3,15
2026-09-12T10:22:57.20Z,47.9073629,2.1740724,958.401,-18.87,-14.21,11.14,0.493,1.075,0.18,216.98422,0.39015,3,15
2026-09-12T10:22:57.30Z,47.9073461,2.1740533,957.294,-18.69,-14.39,11.39,0.493,1.075,0.18,217.59039,0.39005,3,15
2026-09-12T10:22:57.40Z,47.9073294,2.1740338,956.151,-18.44,-14.73,11.27,0.493,1.076,0.18,218.61354,0.38881,3,15
2026-09-12T10:22:57.50Z,47.9073129,2.1740139,955.019,-18.20,-15.07,11.28,0.493,1.076,0.18,219.62551,0.38750,3,15
2026-09-12T10:22:57.60Z,47.9072967,2.1739935,953.887,-18.01,-15.41,11.42,0.493,1.076,0.18,220.54803,0.38523,3,15
2026-09-12T10:22:57.70Z,47.9072806,2.1739727,952.730,-17.79,-15.70,11.58,0.493,1.077,0.19,221.44324,0.40334,3,15
2026-09-12T10:22:57.80Z,47.9072647,2.1739516,951.552,-17.56,-15.82,11.86,0.493,1.077,0.19,222.03218,0.40466,3,15
2026-09-12T10:22:57.90Z,47.9072490,2.1739303,950.354,-17.39,-15.99,12.05,0.492,1.077,0.19,222.60704,0.40705,3,15
2026-09-12T10:22:58.00Z,47.9072335,2.1739087,949.141,-17.21,-16.26,12.19,0.492,1.077,0.19,223.37811,0.40663,3,15
2026-09-12T10:22:58.10Z,47.9072181,2.1738867,947.901,-17.09,-16.56,12.42,0.492,1.077,0.19,224.09372,0.40504,3,15
2026-09-12T10:22:58.20Z,47.9072029,2.1738644,946.641,-16.90,-16.87,12.63,0.492,1.076,0.19,224.94584,0.40429,3,15
2026-09-12T10:22:58.30Z,47.9071879,2.1738417,945.360,-16.46,-17.03,12.82,0.492,1.076,0.20,225.97550,0.41613,3,15
2026-09-12T10:22:58.40Z,47.9071732,2.1738186,944.049,-16.22,-17.39,13.18,0.491,1.076,0.20,226.98995,0.41407,3,15
2026-09-12T10:22:58.50Z,47.9071588,2.1737951,942.702,-16.01,-17.68,13.39,0.491,1.075,0.20,227.84725,0.41380,3,15
2026-09-12T10:22:58.60Z,47.9071446,2.1737712,941.351,-15.60,-17.99,13.59,0.491,1.075,0.20,229.06363,0.43614,3,15
2026-09-12T10:22:58.70Z,47.9071307,2.1737469,939.972,-15.15,-18.28,13.98,0.491,1.075,0.20,230.36198,0.44937,3,15
2026-09-12T10:22:58.80Z,47.9071172,2.1737222,938.568,-14.85,-18.58,14.17,0.491,1.075,0.20,231.36240,0.44859,3,15
2026-09-12T10:22:58.90Z,47.9071041,2.1736971,937.147,-14.52,-18.90,14.14,0.491,1.074,0.20,232.47040,0.44904,3,15
2026-09-12T10:22:59.00Z,47.9070912,2.1736714,935.722,-14.03,-19.33,14.38,0.490,1.074,0.20,234.02722,0.44970,3,15
2026-09-12T10:22:59.10Z,47.9070788,2.1736453,934.264,-13.64,-19.67,14.43,0.490,1.073,0.20,235.25994,0.45012,3,15
2026-09-12T10:22:59.20Z,47.9070668,2.1736186,932.809,-13.01,-20.07,14.68,0.490,1.073,0.20,237.06085,0.45223,3,15
2026-09-12T10:22:59.30Z,47.9070554,2.1735915,931.322,-12.49,-20.47,14.92,0.490,1.072,0.20,238.61230,0.45265,3,15
2026-09-12T10:22:59.40Z,47.9070444,2.1735638,929.826,-12.05,-20.92,14.99,0.490,1.072,0.20,240.05582,0.45086,3,15
2026-09-12T10:22:59.50Z,47.9070337,2.1735356,928.346,-11.58,-21.08,14.87,0.490,1.072,0.20,241.21205,0.45362,3,15
2026-09-12T10:22:59.60Z,47.9070234,2.1735072,926.844,-11.29,-21.34,15.16,0.490,1.071,0.20,242.11357,0.45266,3,15
2026-09-12T10:22:59.70Z,47.9070135,2.1734784,925.325,-10.91,-21.60,15.13,0.490,1.071,0.20,243.20733,0.45262,3,15
2026-09-12T10:22:59.80Z,47.9070039,2.1734493,923.809,-10.43,-21.83,14.97,0.489,1.071,0.20,244.47400,0.45393,3,15
2026-09-12T10:22:59.90Z,47.9069947,2.1734198,922.328,-9.96,-22.14,14.78,0.489,1.070,0.20,245.78276,0.42714,3,15
2026-09-12T10:23:00.00Z,47.9069859,2.1733901,920.863,-9.75,-22.22,14.56,0.489,1.070,0.20,246.30393,0.42753,3,15
2026-09-12T10:23:00.10Z,47.9069773,2.1733602,919.392,-9.50,-22.41,14.59,0.489,1.069,0.20,247.02342,0.42657,3,15
2026-09-12T10:23:00.20Z,47.9069689,2.1733300,917.925,-9.09,-22.63,14.51,0.489,1.069,0.20,248.10952,0.42606,3,15
2026-09-12T10:23:00.30Z,47.9069608,2.1732994,916.476,-8.94,-22.89,14.31,0.489,1.069,0.20,248.66745,0.42311,3,15
2026-09-12T10:23:00.40Z,47.9069528,2.1732686,915.030,-8.79,-23.05,14.26,0.488,1.068,0.19,249.13149,0.40826,3,15
2026-09-12T10:23:00.50Z,47.9069451,2.1732376,913.592,-8.55,-23.35,14.30,0.488,1.068,0.19,249.88521,0.39162,3,15
2026-09-12T10:23:00.60Z,47.9069374,2.1732062,912.161,-8.45,-23.50,14.08,0.488,1.067,0.19,250.21382,0.37340,3,15
2026-09-12T10:23:00.70Z,47.9069300,2.1731746,910.758,-8.24,-23.73,14.11,0.488,1.067,0.19,250.85290,0.37129,3,15
2026-09-12T10:23:00.80Z,47.9069226,2.1731427,909.348,-8.18,-24.01,13.87,0.487,1.066,0.19,251.19029,0.35137,3,15
2026-09-12T10:23:00.90Z,47.9069154,2.1731105,907.973,-7.97,-24.16,13.59,0.487,1.065,0.18,251.74185,0.35020,3,15
2026-09-12T10:23:01.00Z,47.9069084,2.1730781,906.614,-7.67,-24.33,13.54,0.487,1.065,0.18,252.50535,0.34932,3,15
2026-09-12T10:23:01.10Z,47.9069016,2.1730455,905.245,-7.58,-24.49,13.52,0.486,1.064,0.18,252.79579,0.34749,3,15
2026-09-12T10:23:01.20Z,47.9068949,2.1730125,903.898,-7.26,-24.68,13.48,0.486,1.063,0.18,253.60371,0.34630,3,15
2026-09-12T10:23:01.30Z,47.9068886,2.1729795,902.559,-6.97,-24.77,13.35,0.486,1.063,0.18,254.27469,0.34611,3,15
2026-09-12T10:23:01.40Z,47.9068824,2.1729463,901.232,-6.68,-24.81,13.10,0.485,1.062,0.18,254.93107,0.34655,3,15
2026-09-12T10:23:01.50Z,47.9068766,2.1729130,899.919,-6.37,-24.99,13.08,0.485,1.061,0.18,255.70584,0.34530,3,15
2026-09-12T10:23:01.60Z,47.9068709,2.1728794,898.625,-6.19,-25.20,12.99,0.485,1.060,0.18,256.20462,0.34312,3,15
2026-09-12T10:23:01.70Z,47.9068655,2.1728456,897.323,-5.97,-25.26,12.86,0.484,1.060,0.18,256.69269,0.35125,3,15
2026-09-12T10:23:01.80Z,47.9068603,2.1728117,896.046,-5.72,-25.29,12.60,0.484,1.059,0.18,257.24420,0.37121,3,15
2026-09-12T10:23:01.90Z,47.9068553,2.1727778,894.783,-5.26,-25.40,12.37,0.484,1.058,0.18,258.29069,0.37122,3,15
2026-09-12T10:23:02.00Z,47.9068509,2.1727438,893.524,-4.77,-25.39,12.56,0.484,1.058,0.18,259.36983,0.37306,3,15
2026-09-12T10:23:02.10Z,47.9068467,2.1727096,892.263,-4.58,-25.66,12.61,0.483,1.057,0.18,259.87692,0.36989,3,15
2026-09-12T10:23:02.20Z,47.9068426,2.1726753,891.021,-4.42,-25.62,12.23,0.483,1.057,0.18,260.21787,0.37102,3,15
2026-09-12T10:23:02.30Z,47.9068389,2.1726410,889.807,-4.02,-25.67,12.04,0.483,1.056,0.18,261.10561,0.37128,3,15
2026-09-12T10:23:02.40Z,47.9068356,2.1726066,888.596,-3.42,-25.66,11.95,0.483,1.056,0.18,262.40588,0.37308,3,15
2026-09-12T10:23:02.50Z,47.9068327,2.1725724,887.393,-2.90,-25.57,12.01,0.483,1.055,0.18,263.51885,0.37556,3,15
2026-09-12T10:23:02.60Z,47.9068302,2.1725380,886.186,-2.73,-25.76,12.17,0.482,1.055,0.18,263.94389,0.39357,3,15
2026-09-12T10:23:02.70Z,47.9068279,2.1725036,884.981,-2.61,-25.62,11.80,0.482,1.054,0.18,264.17751,0.40701,3,15
2026-09-12T10:23:02.80Z,47.9068257,2.1724694,883.800,-2.28,-25.61,11.61,0.482,1.054,0.18,264.91824,0.40695,3,15
2026-09-12T10:23:02.90Z,47.9068239,2.1724351,882.634,-1.82,-25.61,11.60,0.482,1.053,0.18,265.92770,0.40779,3,15
2026-09-12T10:23:03.00Z,47.9068224,2.1724008,881.476,-1.48,-25.59,11.52,0.482,1.053,0.18,266.68740,0.40864,3,15
2026-09-12T10:23:03.10Z,47.9068212,2.1723666,880.323,-1.16,-25.55,11.32,0.481,1.052,0.18,267.39240,0.41002,3,15
2026-09-12T10:23:03.20Z,47.9068204,2.1723324,879.188,-0.82,-25.59,11.16,0.481,1.052,0.18,268.16339,0.40888,3,15
2026-09-12T10:23:03.30Z,47.9068197,2.1722981,878.070,-0.57,-25.51,11.06,0.481,1.051,0.18,268.72453,0.41038,3,15
2026-09-12T10:23:03.40Z,47.9068194,2.1722640,876.963,-0.20,-25.52,11.02,0.481,1.051,0.18,269.55375,0.41037,3,15
2026-09-12T10:23:03.50Z,47.9068194,2.1722298,875.872,0.02,-25.51,10.77,0.481,1.050,0.18,270.04591,0.41056,3,15
2026-09-12T10:23:03.60Z,47.9068195,2.1721958,874.800,0.22,-25.42,10.66,0.480,1.050,0.18,270.50691,0.41201,3,15
2026-09-12T10:23:03.70Z,47.9068198,2.1721618,873.731,0.32,-25.38,10.53,0.480,1.049,0.18,270.72374,0.40045,3,15
2026-09-12T10:23:03.80Z,47.9068202,2.1721278,872.669,0.51,-25.41,10.48,0.480,1.048,0.18,271.14321,0.36474,3,15
2026-09-12T10:23:03.90Z,47.9068207,2.1720938,871.639,0.61,-25.40,10.45,0.479,1.046,0.18,271.36722,0.36159,3,15
2026-09-12T10:23:04.00Z,47.9068212,2.1720599,870.587,0.63,-25.27,10.32,0.479,1.045,0.18,271.42330,0.36337,3,15
2026-09-12T10:23:04.10Z,47.9068218,2.1720261,869.553,0.73,-25.15,10.31,0.478,1.044,0.18,271.66885,0.36597,3,15
2026-09-12T10:23:04.20Z,47.9068225,2.1719924,868.528,0.68,-25.19,10.29,0.478,1.042,0.18,271.55200,0.36552,3,15
2026-09-12T10:23:04.30Z,47.9068231,2.1719588,867.504,0.71,-25.04,10.15,0.478,1.041,0.18,271.61364,0.36764,3,15
2026-09-12T10:23:04.40Z,47.9068238,2.1719253,866.482,0.75,-25.01,10.12,0.477,1.040,0.18,271.72449,0.36799,3,15
2026-09-12T10:23:04.50Z,47.9068244,2.1718918,865.461,0.65,-25.00,10.25,0.477,1.038,0.18,271.47824,0.36830,3,15
2026-09-12T10:23:04.60Z,47.9068249,2.1718583,864.444,0.59,-24.99,10.26,0.476,1.037,0.18,271.35010,0.35077,3,15
2026-09-12T10:23:04.70Z,47.9068255,2.1718249,863.414,0.61,-24.92,10.14,0.476,1.036,0.18,271.39532,0.35354,3,15
2026-09-12T10:23:04.80Z,47.9068260,2.1717917,862.398,0.55,-24.79,10.13,0.475,1.035,0.18,271.26739,0.35540,3,15
2026-09-12T10:23:04.90Z,47.9068264,2.1717584,861.386,0.38,-24.90,10.10,0.475,1.033,0.18,270.86540,0.35322,3,15
2026-09-12T10:23:05.00Z,47.9068267,2.1717251,860.380,0.18,-24.85,9.94,0.475,1.032,0.17,270.41337,0.35470,3,15
2026-09-12T10:23:05.10Z,47.9068269,2.1716920,859.369,0.35,-24.71,10.04,0.474,1.031,0.18,270.80452,0.35650,3,15
2026-09-12T10:23:05.20Z,47.9068272,2.1716589,858.355,0.31,-24.74,10.22,0.474,1.030,0.18,270.72688,0.35609,3,15
2026-09-12T10:23:05.30Z,47.9068275,2.1716258,857.326,0.17,-24.73,10.25,0.473,1.029,0.18,270.40492,0.35802,3,15
2026-09-12T10:23:05.40Z,47.9068276,2.1715927,856.302,0.07,-24.73,10.20,0.473,1.029,0.18,270.16241,0.35891,3,15
2026-09-12T10:23:05.50Z,47.9068277,2.1715597,855.286,0.08,-24.52,10.01,0.473,1.028,0.18,270.18228,0.36200,3,15
2026-09-12T10:23:05.60Z,47.9068277,2.1715269,854.272,0.01,-24.54,10.17,0.473,1.028,0.18,270.01680,0.36240,3,15
2026-09-12T10:23:05.70Z,47.9068277,2.1714941,853.258,-0.13,-24.47,10.01,0.472,1.027,0.18,269.68539,0.36358,3,15
2026-09-12T10:23:05.80Z,47.9068276,2.1714615,852.243,-0.13,-24.27,10.17,0.472,1.027,0.18,269.69024,0.36659,3,15
2026-09-12T10:23:05.90Z,47.9068274,2.1714291,851.235,-0.21,-24.22,10.22,0.472,1.026,0.18,269.50561,0.36742,3,15
2026-09-12T10:23:06.00Z,47.9068272,2.1713968,850.215,-0.28,-24.11,10.03,0.472,1.026,0.18,269.33099,0.36914,3,15
2026-09-12T10:23:06.10Z,47.9068270,2.1713646,849.210,-0.40,-23.97,10.06,0.471,1.025,0.18,269.03812,0.37127,3,15
2026-09-12T10:23:06.20Z,47.9068267,2.1713325,848.204,-0.29,-23.95,10.21,0.471,1.025,0.18,269.29772,0.37172,3,15
2026-09-12T10:23:06.30Z,47.9068264,2.1713005,847.184,-0.25,-23.91,10.26,0.471,1.025,0.18,269.39968,0.37291,3,15
2026-09-12T10:23:06.40Z,47.9068262,2.1712686,846.168,-0.29,-23.82,10.16,0.471,1.024,0.18,269.29255,0.37431,3,15
2026-09-12T10:23:06.50Z,47.9068259,2.1712368,845.158,-0.37,-23.81,10.12,0.471,1.024,0.18,269.11105,0.37447,3,15
2026-09-12T10:23:06.60Z,47.9068256,2.1712049,844.129,-0.40,-23.80,10.19,0.471,1.024,0.18,269.03146,0.37461,3,15
2026-09-12T10:23:06.70Z,47.9068252,2.1711731,843.123,-0.49,-23.79,10.27,0.470,1.023,0.18,268.81142,0.39338,3,15
2026-09-12T10:23:06.80Z,47.9068247,2.1711413,842.096,-0.52,-23.71,10.19,0.470,1.023,0.18,268.73441,0.39479,3,15
2026-09-12T10:23:06.90Z,47.9068243,2.1711097,841.074,-0.51,-23.54,10.19,0.470,1.023,0.18,268.76141,0.39835,3,15
2026-09-12T10:23:07.00Z,47.9068238,2.1710782,840.047,-0.53,-23.52,10.35,0.470,1.023,0.18,268.71600,0.39867,3,15
2026-09-12T10:23:07.10Z,47.9068233,2.1710468,839.006,-0.62,-23.52,10.43,0.470,1.023,0.18,268.48816,0.39873,3,15
2026-09-12T10:23:07.20Z,47.9068228,2.1710154,837.979,-0.52,-23.38,10.46,0.470,1.023,0.18,268.71810,0.38219,3,15
2026-09-12T10:23:07.30Z,47.9068223,2.1709842,836.930,-0.63,-23.26,10.38,0.470,1.023,0.18,268.45857,0.38359,3,15
2026-09-12T10:23:07.40Z,47.9068217,2.1709530,835.890,-0.63,-23.32,10.62,0.470,1.022,0.18,268.45019,0.38265,3,15
2026-09-12T10:23:07.50Z,47.9068211,2.1709219,834.826,-0.69,-23.23,10.62,0.469,1.022,0.18,268.30912,0.38403,3,15
2026-09-12T10:23:07.60Z,47.9068205,2.1708908,833.769,-0.75,-23.21,10.68,0.469,1.022,0.18,268.14967,0.38464,3,15
2026-09-12T10:23:07.70Z,47.9068198,2.1708598,832.706,-0.84,-23.25,10.73,0.469,1.022,0.18,267.92665,0.38403,3,15
2026-09-12T10:23:07.80Z,47.9068191,2.1708287,831.630,-0.83,-23.23,10.77,0.469,1.022,0.18,267.95232,0.38431,3,15
2026-09-12T10:23:07.90Z,47.9068183,2.1707976,830.539,-0.79,-23.21,10.98,0.469,1.022,0.18,268.04333,0.38423,3,15
2026-09-12T10:23:08.00Z,47.9068176,2.1707666,829.435,-0.79,-23.21,11.34,0.469,1.021,0.18,268.04989,0.38351,3,15
2026-09-12T10:23:08.10Z,47.9068169,2.1707356,828.298,-0.91,-23.11,11.38,0.469,1.021,0.18,267.74076,0.38495,3,15
2026-09-12T10:23:08.20Z,47.9068160,2.1707046,827.165,-1.04,-23.15,11.61,0.469,1.021,0.19,267.42910,0.38429,3,15
